File Version,BWSpec4.11_1
Run Name,
Product Name,
Batch No,
Lot No,
Sample Suppler,
Sample Notes,
Date,2022-04-26 18:09:49
title,ZAFB
model,BRC112P-V
c code,ZAFB
operator,
1613,942.45,10610.68,-10610.68,7411.0000,65535.0000,7345.0000,-66.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1614,942.77,10606.99,-10606.99,7549.0000,65535.0000,7593.0000,44.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1615,943.10,10603.31,-10603.31,7955.0000,65535.0000,8349.0000,394.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1616,943.43,10599.62,-10599.62,7923.0000,65535.0000,8479.0000,556.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1617,943.76,10595.94,-10595.94,7803.0000,65535.0000,8089.0000,286.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1618,944.08,10592.27,-10592.27,7443.0000,65535.0000,7479.0000,36.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1619,944.41,10588.60,-10588.60,7433.0000,65535.0000,6885.0000,-548.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1620,944.74,10584.93,-10584.93,7127.0000,65535.0000,7029.0000,-98.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1621,945.07,10581.26,-10581.26,6777.0000,65535.0000,7073.0000,296.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1622,945.39,10577.60,-10577.60,6765.0000,65535.0000,7495.0000,730.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1623,945.72,10573.94,-10573.94,6235.0000,65535.0000,7927.0000,1692.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1624,946.05,10570.28,-10570.28,5729.0000,65535.0000,7757.0000,2028.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1625,946.38,10566.63,-10566.63,5497.0000,65535.0000,7707.0000,2210.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1626,946.70,10562.98,-10562.98,5065.0000,65535.0000,7733.0000,2668.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1627,947.03,10559.34,-10559.34,4875.0000,65535.0000,7713.0000,2838.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1628,947.36,10555.69,-10555.69,4977.0000,65535.0000,7427.0000,2450.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1629,947.68,10552.06,-10552.06,4929.0000,65535.0000,7111.0000,2182.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1630,948.01,10548.42,-10548.42,4853.0000,65535.0000,7037.0000,2184.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1631,948.34,10544.79,-10544.79,4893.0000,65535.0000,6737.0000,1844.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1632,948.66,10541.16,-10541.16,5053.0000,65535.0000,6449.0000,1396.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1633,948.99,10537.53,-10537.53,5271.0000,65535.0000,6873.0000,1602.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1634,949.31,10533.91,-10533.91,5173.0000,65535.0000,7259.0000,2086.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1635,949.64,10530.29,-10530.29,5187.0000,65535.0000,7609.0000,2422.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1636,949.97,10526.68,-10526.68,5257.0000,65535.0000,7575.0000,2318.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1637,950.29,10523.07,-10523.07,5381.0000,65535.0000,7737.0000,2356.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1638,950.62,10519.46,-10519.46,5515.0000,65535.0000,8137.0000,2622.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1639,950.95,10515.85,-10515.85,5551.0000,65535.0000,8425.0000,2874.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1640,951.27,10512.25,-10512.25,5787.0000,65535.0000,8345.0000,2558.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1641,951.60,10508.65,-10508.65,5727.0000,65535.0000,8559.0000,2832.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1642,951.92,10505.06,-10505.06,5701.0000,65535.0000,8865.0000,3164.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1643,952.25,10501.47,-10501.47,5749.0000,65535.0000,8517.0000,2768.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1644,952.57,10497.88,-10497.88,6055.0000,65535.0000,8715.0000,2660.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1645,952.90,10494.29,-10494.29,6221.0000,65535.0000,8699.0000,2478.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1646,953.22,10490.71,-10490.71,5853.0000,65535.0000,8401.0000,2548.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1647,953.55,10487.13,-10487.13,5345.0000,65535.0000,7893.0000,2548.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1648,953.87,10483.56,-10483.56,5277.0000,65535.0000,7737.0000,2460.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1649,954.20,10479.98,-10479.98,4985.0000,65535.0000,7463.0000,2478.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1650,954.53,10476.41,-10476.41,5131.0000,65535.0000,7245.0000,2114.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1651,954.85,10472.85,-10472.85,5341.0000,65535.0000,7463.0000,2122.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1652,955.17,10469.29,-10469.29,5649.0000,65535.0000,7559.0000,1910.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1653,955.50,10465.73,-10465.73,5927.0000,65535.0000,8005.0000,2078.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1654,955.82,10462.17,-10462.17,5641.0000,65535.0000,7927.0000,2286.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1655,956.15,10458.62,-10458.62,5421.0000,65535.0000,7713.0000,2292.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1656,956.47,10455.07,-10455.07,5283.0000,65535.0000,7611.0000,2328.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1657,956.80,10451.52,-10451.52,5129.0000,65535.0000,7581.0000,2452.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1658,957.12,10447.98,-10447.98,4879.0000,65535.0000,8037.0000,3158.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1659,957.45,10444.44,-10444.44,4941.0000,65535.0000,8285.0000,3344.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1660,957.77,10440.91,-10440.91,5347.0000,65535.0000,7675.0000,2328.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1661,958.10,10437.37,-10437.37,5631.0000,65535.0000,7059.0000,1428.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1662,958.42,10433.84,-10433.84,5985.0000,65535.0000,7013.0000,1028.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1663,958.74,10430.32,-10430.32,6055.0000,65535.0000,6873.0000,818.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1664,959.07,10426.79,-10426.79,6267.0000,65535.0000,6989.0000,722.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1665,959.39,10423.27,-10423.27,6503.0000,65535.0000,7217.0000,714.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1666,959.72,10419.76,-10419.76,6969.0000,65535.0000,7393.0000,424.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1667,960.04,10416.24,-10416.24,7321.0000,65535.0000,7577.0000,256.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1668,960.36,10412.73,-10412.73,7793.0000,65535.0000,7573.0000,-220.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1669,960.69,10409.22,-10409.22,7997.0000,65535.0000,7643.0000,-354.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1670,961.01,10405.72,-10405.72,7631.0000,65535.0000,7857.0000,226.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1671,961.33,10402.22,-10402.22,7575.0000,65535.0000,7613.0000,38.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1672,961.66,10398.72,-10398.72,7405.0000,65535.0000,8119.0000,714.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1673,961.98,10395.23,-10395.23,7205.0000,65535.0000,8387.0000,1182.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1674,962.30,10391.74,-10391.74,7101.0000,65535.0000,8483.0000,1382.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1675,962.63,10388.25,-10388.25,7263.0000,65535.0000,8847.0000,1584.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1676,962.95,10384.76,-10384.76,7417.0000,65535.0000,8507.0000,1090.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1677,963.27,10381.28,-10381.28,7623.0000,65535.0000,8021.0000,398.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1678,963.60,10377.80,-10377.80,7509.0000,65535.0000,7977.0000,468.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1679,963.92,10374.33,-10374.33,7173.0000,65535.0000,7309.0000,136.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1680,964.24,10370.86,-10370.86,6935.0000,65535.0000,7499.0000,564.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1681,964.56,10367.39,-10367.39,6403.0000,65535.0000,7397.0000,994.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1682,964.89,10363.92,-10363.92,6079.0000,65535.0000,7063.0000,984.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1683,965.21,10360.46,-10360.46,5913.0000,65535.0000,6575.0000,662.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1684,965.53,10357.00,-10357.00,5615.0000,65535.0000,6521.0000,906.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1685,965.85,10353.54,-10353.54,5571.0000,65535.0000,6885.0000,1314.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1686,966.18,10350.09,-10350.09,5715.0000,65535.0000,7079.0000,1364.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1687,966.50,10346.64,-10346.64,5891.0000,65535.0000,7111.0000,1220.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1688,966.82,10343.19,-10343.19,5993.0000,65535.0000,7111.0000,1118.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1689,967.14,10339.75,-10339.75,6075.0000,65535.0000,7427.0000,1352.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1690,967.46,10336.31,-10336.31,6223.0000,65535.0000,7543.0000,1320.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1691,967.79,10332.87,-10332.87,6735.0000,65535.0000,7159.0000,424.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1692,968.11,10329.44,-10329.44,6753.0000,65535.0000,6591.0000,-162.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1693,968.43,10326.00,-10326.00,6663.0000,65535.0000,6203.0000,-460.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1694,968.75,10322.58,-10322.58,6591.0000,65535.0000,6179.0000,-412.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1695,969.07,10319.15,-10319.15,6597.0000,65535.0000,6295.0000,-302.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1696,969.39,10315.73,-10315.73,6661.0000,65535.0000,6517.0000,-144.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1697,969.71,10312.31,-10312.31,6545.0000,65535.0000,6191.0000,-354.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1698,970.04,10308.89,-10308.89,6369.0000,65535.0000,6027.0000,-342.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1699,970.36,10305.48,-10305.48,6257.0000,65535.0000,6013.0000,-244.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1700,970.68,10302.07,-10302.07,6209.0000,65535.0000,6253.0000,44.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1701,971.00,10298.66,-10298.66,6243.0000,65535.0000,6621.0000,378.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1702,971.32,10295.26,-10295.26,6389.0000,65535.0000,6771.0000,382.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1703,971.64,10291.86,-10291.86,6321.0000,65535.0000,6859.0000,538.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1704,971.96,10288.46,-10288.46,6101.0000,65535.0000,6777.0000,676.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1705,972.28,10285.07,-10285.07,6065.0000,65535.0000,6883.0000,818.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1706,972.60,10281.68,-10281.68,6257.0000,65535.0000,7175.0000,918.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1707,972.92,10278.29,-10278.29,5977.0000,65535.0000,7451.0000,1474.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1708,973.25,10274.90,-10274.90,6229.0000,65535.0000,7355.0000,1126.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1709,973.57,10271.52,-10271.52,6357.0000,65535.0000,6929.0000,572.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1710,973.89,10268.14,-10268.14,6113.0000,65535.0000,6959.0000,846.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1711,974.21,10264.77,-10264.77,6057.0000,65535.0000,7009.0000,952.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1712,974.53,10261.39,-10261.39,6009.0000,65535.0000,7619.0000,1610.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1713,974.85,10258.02,-10258.02,6121.0000,65535.0000,8031.0000,1910.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1714,975.17,10254.66,-10254.66,6377.0000,65535.0000,7683.0000,1306.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1715,975.49,10251.29,-10251.29,6519.0000,65535.0000,7151.0000,632.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1716,975.81,10247.93,-10247.93,6679.0000,65535.0000,6775.0000,96.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1717,976.13,10244.58,-10244.58,6789.0000,65535.0000,7009.0000,220.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1718,976.45,10241.22,-10241.22,7029.0000,65535.0000,7443.0000,414.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1719,976.77,10237.87,-10237.87,6851.0000,65535.0000,7759.0000,908.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1720,977.09,10234.52,-10234.52,6643.0000,65535.0000,7847.0000,1204.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1721,977.40,10231.17,-10231.17,6709.0000,65535.0000,7683.0000,974.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1722,977.72,10227.83,-10227.83,6663.0000,65535.0000,7669.0000,1006.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1723,978.04,10224.49,-10224.49,6845.0000,65535.0000,7847.0000,1002.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1724,978.36,10221.15,-10221.15,6927.0000,65535.0000,7865.0000,938.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1725,978.68,10217.82,-10217.82,6931.0000,65535.0000,7875.0000,944.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1726,979.00,10214.49,-10214.49,7031.0000,65535.0000,7843.0000,812.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1727,979.32,10211.16,-10211.16,7273.0000,65535.0000,7781.0000,508.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1728,979.64,10207.84,-10207.84,7519.0000,65535.0000,7889.0000,370.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1729,979.96,10204.52,-10204.52,7609.0000,65535.0000,8137.0000,528.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1730,980.28,10201.20,-10201.20,7721.0000,65535.0000,8545.0000,824.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1731,980.60,10197.88,-10197.88,7801.0000,65535.0000,8735.0000,934.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1732,980.91,10194.57,-10194.57,7571.0000,65535.0000,8803.0000,1232.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1733,981.23,10191.26,-10191.26,7515.0000,65535.0000,8745.0000,1230.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1734,981.55,10187.95,-10187.95,7037.0000,65535.0000,8461.0000,1424.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1735,981.87,10184.65,-10184.65,6981.0000,65535.0000,8127.0000,1146.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1736,982.19,10181.35,-10181.35,7285.0000,65535.0000,7947.0000,662.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1737,982.51,10178.05,-10178.05,7325.0000,65535.0000,7803.0000,478.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1738,982.82,10174.75,-10174.75,7109.0000,65535.0000,8285.0000,1176.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1739,983.14,10171.46,-10171.46,7113.0000,65535.0000,8739.0000,1626.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1740,983.46,10168.17,-10168.17,7279.0000,65535.0000,8897.0000,1618.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1741,983.78,10164.89,-10164.89,7577.0000,65535.0000,9211.0000,1634.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1742,984.10,10161.60,-10161.60,7359.0000,65535.0000,9513.0000,2154.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1743,984.41,10158.32,-10158.32,7065.0000,65535.0000,9425.0000,2360.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1744,984.73,10155.04,-10155.04,6893.0000,65535.0000,9735.0000,2842.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1745,985.05,10151.77,-10151.77,7415.0000,65535.0000,10043.0000,2628.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1746,985.37,10148.50,-10148.50,7189.0000,65535.0000,10419.0000,3230.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1747,985.69,10145.23,-10145.23,7285.0000,65535.0000,10275.0000,2990.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1748,986.00,10141.96,-10141.96,7649.0000,65535.0000,10339.0000,2690.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1749,986.32,10138.70,-10138.70,7833.0000,65535.0000,9823.0000,1990.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1750,986.64,10135.44,-10135.44,8183.0000,65535.0000,9811.0000,1628.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1751,986.95,10132.18,-10132.18,8653.0000,65535.0000,10043.0000,1390.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1752,987.27,10128.93,-10128.93,9121.0000,65535.0000,9979.0000,858.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1753,987.59,10125.68,-10125.68,9425.0000,65535.0000,9409.0000,-16.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1754,987.91,10122.43,-10122.43,9365.0000,65535.0000,9191.0000,-174.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1755,988.22,10119.18,-10119.18,9651.0000,65535.0000,8405.0000,-1246.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1756,988.54,10115.94,-10115.94,9691.0000,65535.0000,8035.0000,-1656.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1757,988.86,10112.70,-10112.70,9763.0000,65535.0000,8723.0000,-1040.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1758,989.17,10109.46,-10109.46,9383.0000,65535.0000,8809.0000,-574.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1759,989.49,10106.23,-10106.23,9261.0000,65535.0000,8537.0000,-724.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1760,989.81,10103.00,-10103.00,9077.0000,65535.0000,8323.0000,-754.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1761,990.12,10099.77,-10099.77,8943.0000,65535.0000,7907.0000,-1036.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1762,990.44,10096.54,-10096.54,8891.0000,65535.0000,7913.0000,-978.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1763,990.75,10093.32,-10093.32,9257.0000,65535.0000,7869.0000,-1388.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1764,991.07,10090.10,-10090.10,9325.0000,65535.0000,7877.0000,-1448.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1765,991.39,10086.88,-10086.88,9165.0000,65535.0000,8569.0000,-596.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1766,991.70,10083.67,-10083.67,9057.0000,65535.0000,9371.0000,314.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1767,992.02,10080.46,-10080.46,8919.0000,65535.0000,9813.0000,894.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1768,992.33,10077.25,-10077.25,8995.0000,65535.0000,9819.0000,824.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1769,992.65,10074.05,-10074.05,9255.0000,65535.0000,9477.0000,222.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1770,992.97,10070.84,-10070.84,9323.0000,65535.0000,9609.0000,286.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1771,993.28,10067.64,-10067.64,9385.0000,65535.0000,9633.0000,248.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1772,993.60,10064.45,-10064.45,9359.0000,65535.0000,9989.0000,630.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1773,993.91,10061.25,-10061.25,9411.0000,65535.0000,9411.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1774,994.23,10058.06,-10058.06,9543.0000,65535.0000,8589.0000,-954.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1775,994.54,10054.87,-10054.87,9601.0000,65535.0000,8003.0000,-1598.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1776,994.86,10051.69,-10051.69,9403.0000,65535.0000,8275.0000,-1128.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1777,995.17,10048.50,-10048.50,8997.0000,65535.0000,8041.0000,-956.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1778,995.49,10045.32,-10045.32,8583.0000,65535.0000,8051.0000,-532.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1779,995.80,10042.15,-10042.15,8285.0000,65535.0000,7977.0000,-308.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1780,996.12,10038.97,-10038.97,8073.0000,65535.0000,7901.0000,-172.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1781,996.43,10035.80,-10035.80,7689.0000,65535.0000,7985.0000,296.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1782,996.75,10032.63,-10032.63,7885.0000,65535.0000,7297.0000,-588.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1783,997.06,10029.46,-10029.46,8527.0000,65535.0000,7275.0000,-1252.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1784,997.38,10026.30,-10026.30,8717.0000,65535.0000,7679.0000,-1038.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1785,997.69,10023.14,-10023.14,8765.0000,65535.0000,7959.0000,-806.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1786,998.01,10019.98,-10019.98,9077.0000,65535.0000,8231.0000,-846.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1787,998.32,10016.83,-10016.83,9035.0000,65535.0000,8157.0000,-878.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1788,998.63,10013.67,-10013.67,9061.0000,65535.0000,8511.0000,-550.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
